# Audio Event Override Mappings for LOTR Conquest
# Format: id_hex,name,category,confidence,notes
# Categories: HERO, COMBAT, UI, VOICE, EFFECT, CREATURE, AMBIENT, SWITCH
# Confidence: 100 = FNV-1 hash mathematically proven (ONLY trustworthy entries)
#
# This file contains ONLY FNV-cracked names - mathematically verified original strings
# Last updated: 2024-12-07

# ============================================================================
# SWITCH GROUPS (FNV cracked) - Used in TXTP filenames as [group_id=value_id]
# ============================================================================
0x2FE92DCE,hero_haldir_block,HERO,100,FNV cracked
0x0A40E38E,legolas_bow_charge,HERO,100,FNV cracked
0xE8A7A569,legolas_bow_release,HERO,100,FNV cracked
0xB9D7FF0B,saruman_staff_hit,HERO,100,FNV cracked
0x0CDC889A,set_hero_gimli_miss,HERO,100,FNV cracked
0x0923D608,aragorn_army_charge,HERO,100,FNV cracked

# ============================================================================
# COMBAT EVENTS (FNV cracked)
# ============================================================================
0x9B2C24E3,attack_vocal,COMBAT,100,FNV cracked
0xA166D0B2,hit_vocal,COMBAT,100,FNV cracked
0x6F713F92,weapon_tag_vocal,COMBAT,100,FNV cracked
0x887825CA,staff_impact,COMBAT,100,FNV cracked
0x306B2414,catapult_fire,COMBAT,100,FNV cracked
0x0FD4FC7D,ballista_release,COMBAT,100,FNV cracked
0x84FB663F,sword_stab,COMBAT,100,FNV cracked
0xEAE2EB5F,play_impact_kill,COMBAT,100,FNV cracked

# ============================================================================
# EFFECT EVENTS (FNV cracked)
# ============================================================================
0xD47D68F0,moria_orc_spawn,EFFECT,100,FNV cracked
0x66FE5C6D,bomb,EFFECT,100,FNV cracked
0x010E6704,play_grab,EFFECT,100,FNV cracked
0x44808DE7,cloak,EFFECT,100,FNV cracked
0x0C11CF30,stop_cloak,EFFECT,100,FNV cracked
0x1B333D05,footstep_land,EFFECT,100,FNV cracked
0xB733C1E9,play_human_01,EFFECT,100,FNV cracked
0x084379E1,foley_jump,EFFECT,100,FNV cracked
0x4588BDDC,play_ability,EFFECT,100,FNV cracked
0xA5D460EA,stop_ability,EFFECT,100,FNV cracked
0x95B1DD56,battering_ram_release,EFFECT,100,FNV cracked
0x77E1B48D,siege_tower_move_start,EFFECT,100,FNV cracked
0x5876AD4F,siege_tower_move_stop,EFFECT,100,FNV cracked
0x3B056103,battering_ram_move_lp,EFFECT,100,FNV cracked
0x661137AD,battering_ram_move_start,EFFECT,100,FNV cracked
0x4E7E6AEF,battering_ram_move_stop,EFFECT,100,FNV cracked

# ============================================================================
# UI EVENTS (FNV cracked)
# ============================================================================
0x1F7CE2F6,pause_game,UI,100,FNV cracked
0xE7AE7C63,sfx_ui_hover_combo,UI,100,FNV cracked

# ============================================================================
# VOICE EVENTS (FNV cracked)
# ============================================================================
0x8DE9F8C2,vo_cks_01,VOICE,100,FNV cracked
0x8DE9F8C1,vo_cks_02,VOICE,100,FNV cracked

# ============================================================================
# AMBIENT/MUSIC EVENTS (FNV cracked)
# ============================================================================
0xFA466B7E,play_moria_good,AMBIENT,100,FNV cracked
0xD80B410B,play_moria_evil,AMBIENT,100,FNV cracked
0x0CF8770C,stop_moria_good,AMBIENT,100,FNV cracked
0x37A5F1B9,stop_moria_evil,AMBIENT,100,FNV cracked
0xAEC363DF,play_music,AMBIENT,100,FNV cracked
0xA91F0B79,stop_music,AMBIENT,100,FNV cracked
0x3F70C8B5,shire_intro,AMBIENT,100,FNV cracked
0x79129FCB,helms_intro,AMBIENT,100,FNV cracked
0xF18B6758,helms_outro,AMBIENT,100,FNV cracked
0x1E5385F7,rivendell_intro,AMBIENT,100,FNV cracked
0x21E0A100,morgul_intro,AMBIENT,100,FNV cracked
0x498EC469,osg_intro,AMBIENT,100,FNV cracked
0x85D5C33C,training_intro,AMBIENT,100,FNV cracked
0xC0C2BC0B,training_outro,AMBIENT,100,FNV cracked
0x75D13845,blackgates_intro,AMBIENT,100,FNV cracked
0x67C02FFA,blackgates_outro,AMBIENT,100,FNV cracked
0xEBF6AAF5,play_osg_good,AMBIENT,100,FNV cracked
0xC7459560,play_osg_evil,AMBIENT,100,FNV cracked
0x190AE8C7,stop_osg_good,AMBIENT,100,FNV cracked
0x1BBE342A,stop_osg_evil,AMBIENT,100,FNV cracked
0xA274A86D,play_isengard,AMBIENT,100,FNV cracked
0x282CF49B,stop_isengard,AMBIENT,100,FNV cracked
0xA878F257,play_shire,AMBIENT,100,FNV cracked
0x72063339,stop_shire,AMBIENT,100,FNV cracked
0x3DD5705D,play_rivendell,AMBIENT,100,FNV cracked
0xBCAFAACB,stop_rivendell,AMBIENT,100,FNV cracked
0x35069893,play_weathertop,AMBIENT,100,FNV cracked
0x5FBB5A5D,stop_weathertop,AMBIENT,100,FNV cracked
0x9047881D,stop_all_but_music,AMBIENT,100,FNV cracked
0x2E7D8E5C,stop_music_now,AMBIENT,100,FNV cracked
0x3BAAA334,shell_amb,AMBIENT,100,FNV cracked
0x4009BEED,play_front_end,AMBIENT,100,FNV cracked
0x2FD22767,stop_front_end,AMBIENT,100,FNV cracked
0xEDFDB343,play_mp_good,AMBIENT,100,FNV cracked
0xFB02D19E,play_mp_evil,AMBIENT,100,FNV cracked

# ============================================================================
# COMBAT EVENTS - New (FNV cracked)
# ============================================================================
0x4D531251,impact_stone,COMBAT,100,FNV cracked
0xEE8347B0,block,COMBAT,100,FNV cracked
0x79FE2517,taunt,COMBAT,100,FNV cracked
0x8E3F67AD,swing,COMBAT,100,FNV cracked
0xC411DD8D,ranged_attack_release,COMBAT,100,FNV cracked
0xC5B7CABA,ranged_attack_charge,COMBAT,100,FNV cracked
0x1EF65DBB,stop_ranged_attack_charge,COMBAT,100,FNV cracked

# ============================================================================
# EFFECT EVENTS - New (FNV cracked)
# ============================================================================
0x6F394B77,footstep,EFFECT,100,FNV cracked
0x9CC3A93D,set_state_normal,EFFECT,100,FNV cracked
0x22FFAD1A,cp_transition,EFFECT,100,FNV cracked
0x2A946325,cp_idle,EFFECT,100,FNV cracked

# ============================================================================
# UI EVENTS - New (FNV cracked)
# ============================================================================
0x1067F7BF,unpause_game,UI,100,FNV cracked
0x014832C1,ui_previous,UI,100,FNV cracked
0xFFC5B250,ui_advance,UI,100,FNV cracked
0x20EA248C,set_state_character_select,UI,100,FNV cracked
0x48044B05,ui_scroll,UI,100,FNV cracked
0x0CE0EBBA,ui_confirm,UI,100,FNV cracked
0xB7C31ABC,ui_cancel,UI,100,FNV cracked

# ============================================================================
# VOICE EVENTS - New (FNV cracked)
# ============================================================================
0xFD17B989,play_vo_cq_conquest_v1,VOICE,100,FNV cracked

# ============================================================================
# NEW DICTIONARY MATCHES - Auto-generated brute force (FNV cracked)
# ============================================================================
0x9DD97FF5,amb_arrow_impacts,AMBIENT,100,FNV cracked
0x2D24B71C,amb_battle,AMBIENT,100,FNV cracked
0x0E5F3425,amb_battle_lrg_a01,AMBIENT,100,FNV cracked
0xA17B04C9,amb_creaky_bridge,AMBIENT,100,FNV cracked
0x55AC4683,amb_ext_tone_a01,AMBIENT,100,FNV cracked
0x55AC4680,amb_ext_tone_a02,AMBIENT,100,FNV cracked
0x3E6A10E5,amb_fire_big,AMBIENT,100,FNV cracked
0x4276E2A5,amb_fire_med,AMBIENT,100,FNV cracked
0x368ED4AF,amb_fire_sml,AMBIENT,100,FNV cracked
0xC213F545,amb_lava_bubble,AMBIENT,100,FNV cracked
0x3B2CC4F8,amb_mtn_wind_mono,AMBIENT,100,FNV cracked
0x8B0A106A,amb_multi_arrow_fire,AMBIENT,100,FNV cracked
0x55910319,amb_sword_fights,AMBIENT,100,FNV cracked
0x4186BF68,ambient_battle,AMBIENT,100,FNV cracked
0x70CB3EDE,aragorn_spirit_blast,HERO,100,FNV cracked
0xD1C63094,arrow_whiz_bys,COMBAT,100,FNV cracked
0xC67BBACD,arrows_fire_incoming,COMBAT,100,FNV cracked
0xD146FCBA,arrows_impact_multi,COMBAT,100,FNV cracked
0x89A9DDA8,balins_tomb_destroy,EFFECT,100,FNV cracked
0x445A4600,balins_tomb_door_hit,COMBAT,100,FNV cracked
0x9B7BBFA1,ballista_reload,EFFECT,100,FNV cracked
0xDDEC703E,balrog_bodyfall,CREATURE,100,FNV cracked
0xDBD965A7,balrog_celebration,CREATURE,100,FNV cracked
0x416DD4EC,balrog_defensive,CREATURE,100,FNV cracked
0x4C69150F,balrog_fire_breathe,CREATURE,100,FNV cracked
0x8FF91F52,balrog_foley,CREATURE,100,FNV cracked
0x276828CC,balrog_groan,CREATURE,100,FNV cracked
0x571A9840,balrog_overhead_punch,CREATURE,100,FNV cracked
0x048F7521,balrog_pickup_kill_02,CREATURE,100,FNV cracked
0x048F7520,balrog_pickup_kill_03,CREATURE,100,FNV cracked
0x41A1F4DB,balrog_powerup,CREATURE,100,FNV cracked
0x41A51427,balrog_punch,CREATURE,100,FNV cracked
0x2FFBD63E,balrog_taunt_aggressive,CREATURE,100,FNV cracked
0x32B58927,balrog_wing_stab,CREATURE,100,FNV cracked
0x32B985BD,battle_intensity,EFFECT,100,FNV cracked
0xA56AF75C,black_gates_open_st,EFFECT,100,FNV cracked
0x08DCD80C,bodyfall_generic,COMBAT,100,FNV cracked
0xC2200DBC,bodyfall_roll,COMBAT,100,FNV cracked
0x6EEF4268,catapult_explo_barracks,EFFECT,100,FNV cracked
0xFA995AA3,catapult_explo_house,EFFECT,100,FNV cracked
0x73383FD5,catapult_explo_windmill,AMBIENT,100,FNV cracked
0x3A6E647A,catapult_move_start,EFFECT,100,FNV cracked
0x8FF24892,catapult_move_stop,EFFECT,100,FNV cracked
0xF6D937C0,cheer,VOICE,100,FNV cracked
0xAC2A9A57,cp_capture,EFFECT,100,FNV cracked
0x2346DB1F,crank_return,EFFECT,100,FNV cracked
0x24239CB2,crank_tighten,EFFECT,100,FNV cracked
0x2098BD08,crowdbreaker,EFFECT,100,FNV cracked
0xE008E274,crown_deliver,EFFECT,100,FNV cracked
0xA2762FB5,crown_pickup,EFFECT,100,FNV cracked
0x24C0F49A,crystal_destroy,EFFECT,100,FNV cracked
0xE6AB2393,crystal_energy_lp,EFFECT,100,FNV cracked
0x26FECFBC,dagger_draw,EFFECT,100,FNV cracked
0xBA1D716F,damage_palisades,EFFECT,100,FNV cracked
0x0670CA4E,destroy_armory,EFFECT,100,FNV cracked
0x82FCBDC4,destroy_barricades,EFFECT,100,FNV cracked
0x3D78B1E1,destroy_bookshelf,EFFECT,100,FNV cracked
0xF546932C,destroy_palisades,EFFECT,100,FNV cracked
0xD541B508,destroy_tree,EFFECT,100,FNV cracked
0x18359637,distant_amry_march_a01,EFFECT,100,FNV cracked
0x734D32BC,distant_balrog,CREATURE,100,FNV cracked
0x1EA11F18,door_close_moria_prision,EFFECT,100,FNV cracked
0x02DDF387,door_close_slab,EFFECT,100,FNV cracked
0x7F06DF82,door_doom_gate_close,EFFECT,100,FNV cracked
0x343B3956,door_doom_gate_open,EFFECT,100,FNV cracked
0x69B49D92,door_great_hall_close,EFFECT,100,FNV cracked
0xD17DA846,door_great_hall_open,EFFECT,100,FNV cracked
0x42B067D4,door_open_moria_prision,EFFECT,100,FNV cracked
0x4A8A099B,door_open_slab,EFFECT,100,FNV cracked
0x0EC56115,door_pound_low,EFFECT,100,FNV cracked
0x24D7D823,door_stone_destroy_dist,EFFECT,100,FNV cracked
0xD234B251,drawbridge_close,EFFECT,100,FNV cracked
0x3D072853,drawbridge_open,EFFECT,100,FNV cracked
0xAE497713,eagle_wing_flap,EFFECT,100,FNV cracked
0xCDB41D24,ent_bodyfall,CREATURE,100,FNV cracked
0x5D2124E8,ent_bodyslam,CREATURE,100,FNV cracked
0x3B56E5B8,ent_foley,CREATURE,100,FNV cracked
0x7D331C3B,ent_grabenemy,CREATURE,100,FNV cracked
0x153ECD91,ent_groundslam,CREATURE,100,FNV cracked
0xA473ECAC,ent_ripenemy,CREATURE,100,FNV cracked
0x8006B4EF,ent_swing_heavy,CREATURE,100,FNV cracked
0x09151A2F,ent_swing_medium,CREATURE,100,FNV cracked
0xDBC068F4,ent_wood,CREATURE,100,FNV cracked
0x254790A0,evil_victory,EFFECT,100,FNV cracked
0x6D6801DD,fellbeast_scream_a,CREATURE,100,FNV cracked
0x6D6801DE,fellbeast_scream_b,CREATURE,100,FNV cracked
0x25C8F0CF,fellbeast_wing_flap,CREATURE,100,FNV cracked
0x49A9407D,fire_ball_travel_lp,EFFECT,100,FNV cracked
0xE74E19E3,fire_brazier,EFFECT,100,FNV cracked
0x4ABD56F1,fire_machine_prop,EFFECT,100,FNV cracked
0xBCD61A87,fire_sword,COMBAT,100,FNV cracked
0x33581587,firemachine_destroy,EFFECT,100,FNV cracked
0xFD102DAE,firemachine_hit,COMBAT,100,FNV cracked
0xDCB7BA15,firewall,EFFECT,100,FNV cracked
0xAE6EB3AF,firewall_by,EFFECT,100,FNV cracked
0xEE8EE7AC,flag_change_at_bottom,EFFECT,100,FNV cracked
0xCF74FBC6,flare_pickup,EFFECT,100,FNV cracked
0x6A5AC152,flyer_grab,EFFECT,100,FNV cracked
0xBACD75CF,foley_grab_balrog_stone,CREATURE,100,FNV cracked
0xFB8C2C1C,foley_keys_pickup,EFFECT,100,FNV cracked
0xB5A64817,foley_kick,EFFECT,100,FNV cracked
0x8C040B30,foley_mount,EFFECT,100,FNV cracked
0xADF48265,foley_sharpensword,COMBAT,100,FNV cracked
0x52396A66,generic_stomp,EFFECT,100,FNV cracked
0xF9D7E402,getup_generic,EFFECT,100,FNV cracked
0x69852940,gimli_bullskid,HERO,100,FNV cracked
0x641379CD,good_victory,EFFECT,100,FNV cracked
0x515674B1,grab_ent,CREATURE,100,FNV cracked
0xD8DD813F,grandviper,EFFECT,100,FNV cracked
0xB48DBAF0,gusty_wind_bys_lp,AMBIENT,100,FNV cracked
0xA501529B,hand_grab,EFFECT,100,FNV cracked
0xE5513895,heavy_attack,COMBAT,100,FNV cracked
0xBC280492,helms_deeps_distant_army,EFFECT,100,FNV cracked
0x4E903373,helms_incoming,EFFECT,100,FNV cracked
0xEC4F12EF,helms_rain_a02,AMBIENT,100,FNV cracked
0x55C4AA65,helms_rain_close_a01,AMBIENT,100,FNV cracked
0xFCB97DDE,helms_rain_int_a01,AMBIENT,100,FNV cracked
0x9809C584,helms_rain_uruk_a01,AMBIENT,100,FNV cracked
0x70AC6B2F,hit_tree,COMBAT,100,FNV cracked
0x43B22B93,hobbit_vocal_panic,EFFECT,100,FNV cracked
0x59F94FC8,horse_bodyfall,COMBAT,100,FNV cracked
0xD6616A13,horse_grunt_a,VOICE,100,FNV cracked
0xD6616A10,horse_grunt_b,VOICE,100,FNV cracked
0xFF5807BA,horse_skid,EFFECT,100,FNV cracked
0xC813A890,horse_trample,EFFECT,100,FNV cracked
0x989A4744,horse_whiny,EFFECT,100,FNV cracked
0xC4F463C1,human_death_vox,COMBAT,100,FNV cracked
0xC2299AA7,impact,COMBAT,100,FNV cracked
0x2968E9CD,impact_wood,COMBAT,100,FNV cracked
0xB5F8C70D,incoming,EFFECT,100,FNV cracked
0x5EB7C844,isen_dark_int_a01,EFFECT,100,FNV cracked
0xDFE6BFC6,isen_orc_archers,EFFECT,100,FNV cracked
0xFA262A11,isen_sarumon_intro,EFFECT,100,FNV cracked
0x3EC3582D,isen_wormtongue_intro,HERO,100,FNV cracked
0xD2B52038,knockback_fly,EFFECT,100,FNV cracked
0x440565D2,ladder_climb_feet,EFFECT,100,FNV cracked
0x71CDE2C1,ladder_climb_hand,EFFECT,100,FNV cracked
0xB3DC0253,ladder_dismount,EFFECT,100,FNV cracked
0xAB36A2F7,ladder_mount,EFFECT,100,FNV cracked
0x9E8F48AB,lever_pull,EFFECT,100,FNV cracked
0x518FAD26,minas_blncny_expl,EFFECT,100,FNV cracked
0x009B10BA,mines_moria_amb_a01,AMBIENT,100,FNV cracked
0x558F9299,morgul_amb_courtyard_tone,AMBIENT,100,FNV cracked
0x9DE043AF,morgul_amb_exterior,AMBIENT,100,FNV cracked
0x44B56F7F,morgul_amb_throne_room,AMBIENT,100,FNV cracked
0xCD7A8BEA,morgul_bats,EFFECT,100,FNV cracked
0xB1495FF0,morgul_crystal_damage,EFFECT,100,FNV cracked
0x6E8D8F24,moria_balrog_fire,CREATURE,100,FNV cracked
0xCC86A6BA,moria_cave_destroy,EFFECT,100,FNV cracked
0xCE0CAD20,moria_deep_rumble,EFFECT,100,FNV cracked
0x734BDC8B,moria_evil_intro,EFFECT,100,FNV cracked
0xD277EF18,moria_evil_outro,EFFECT,100,FNV cracked
0x4C29BC4E,moria_good_intro,EFFECT,100,FNV cracked
0xCA108E44,moria_rocks_fall,EFFECT,100,FNV cracked
0x54D1EEC0,mount_dismount,EFFECT,100,FNV cracked
0xEC28BA2E,mount_mount,EFFECT,100,FNV cracked
0x5A05277B,mount_spur,EFFECT,100,FNV cracked
0x9263103C,mouth_summon,EFFECT,100,FNV cracked
0xFD520319,mtdoom_amb_a01,AMBIENT,100,FNV cracked
0xFD52031B,mtdoom_amb_a03,AMBIENT,100,FNV cracked
0xFD52031C,mtdoom_amb_a04,AMBIENT,100,FNV cracked
0x78761C3A,mtdoom_deep_rumble,EFFECT,100,FNV cracked
0x2739B4D2,mtdoom_intro,EFFECT,100,FNV cracked
0x905C6D45,mtdoom_stingers,EFFECT,100,FNV cracked
0xB8224B5A,mtdoom_thunder,AMBIENT,100,FNV cracked
0x769C1E25,mus_good_and_evil,EFFECT,100,FNV cracked
0x7613E3A5,music_change_defeat,EFFECT,100,FNV cracked
0xA5D62C24,music_change_obj_02,EFFECT,100,FNV cracked
0xA5D62C25,music_change_obj_03,EFFECT,100,FNV cracked
0xA5D62C22,music_change_obj_04,EFFECT,100,FNV cracked
0xA5D62C23,music_change_obj_05,EFFECT,100,FNV cracked
0xA5D62C20,music_change_obj_06,EFFECT,100,FNV cracked
0xA5D62C21,music_change_obj_07,EFFECT,100,FNV cracked
0xA5D62C2E,music_change_obj_08,EFFECT,100,FNV cracked
0xA5D62C2F,music_change_obj_09,EFFECT,100,FNV cracked
0xA6D62D99,music_change_obj_10,EFFECT,100,FNV cracked
0xA7E25332,nazgul_flip,CREATURE,100,FNV cracked
0x9BDF9393,obj_complete_evil,EFFECT,100,FNV cracked
0xE0BC68E6,obj_complete_good,EFFECT,100,FNV cracked
0x1D8C87CB,oli_destroy_house,EFFECT,100,FNV cracked
0x09386D72,oli_fall_leg,EFFECT,100,FNV cracked
0x9D77EB3B,oli_groan,EFFECT,100,FNV cracked
0xFA8B7DD8,osg_fellbeast_intro,CREATURE,100,FNV cracked
0x136B8905,osg_gen_amb_st_lp,AMBIENT,100,FNV cracked
0x55FBF5CC,osg_wood_fence_break,EFFECT,100,FNV cracked
0x6C24A52F,osg_wtr_river_dist_lp,EFFECT,100,FNV cracked
0xD31448BC,pf_hobbit_launch,EFFECT,100,FNV cracked
0x87DD56B2,pf_lobbers_scene,EFFECT,100,FNV cracked
0x4D46702B,pfields_army_charge,EFFECT,100,FNV cracked
0x558E8F6B,pfields_lobbers_incoming,EFFECT,100,FNV cracked
0xA7D39CB8,pickup_throw,EFFECT,100,FNV cracked
0xAC595A49,play_amb_mtn_wind_mono,AMBIENT,100,FNV cracked
0x19059D9A,play_amb_pl_loop,AMBIENT,100,FNV cracked
0x0BB2E807,play_bell_toll,EFFECT,100,FNV cracked
0xBFA471FB,play_gimli_axe,HERO,100,FNV cracked
0xDCB13DD5,play_helmswall,EFFECT,100,FNV cracked
0x3F59C08F,play_isen_fire_warning,EFFECT,100,FNV cracked
0xD17EDD55,play_isen_fires,EFFECT,100,FNV cracked
0xB802E894,play_isen_intro,EFFECT,100,FNV cracked
0xA297E613,play_isen_outro,EFFECT,100,FNV cracked
0xFDCF7D82,play_mtdoom_outro,EFFECT,100,FNV cracked
0xBE50697A,play_oli_climb,EFFECT,100,FNV cracked
0xC7CE5797,play_pf_good_intro,EFFECT,100,FNV cracked
0x60FEA4B1,play_sab_handjob,EFFECT,100,FNV cracked
0x522E28B2,play_training_base_amb_2,AMBIENT,100,FNV cracked
0x3F711363,prison_door_break,EFFECT,100,FNV cracked
0x079C4FC3,prison_window_mtl_break,AMBIENT,100,FNV cracked
0xF616F486,ram_door_break,EFFECT,100,FNV cracked
0xAA8B26E7,ram_door_break_evil,EFFECT,100,FNV cracked
0x44524979,ram_door_break_open,EFFECT,100,FNV cracked
0xB4D22C38,ram_head_fire_loop,EFFECT,100,FNV cracked
0x9472EFB8,ram_hit_door,COMBAT,100,FNV cracked
0x7935F24D,ram_hit_door_evil,COMBAT,100,FNV cracked
0x4BF68CF3,release_bow_human,COMBAT,100,FNV cracked
0xC6657C45,ring_deliver,EFFECT,100,FNV cracked
0x5635062A,ring_pickup,EFFECT,100,FNV cracked
0xBB8FAEF9,ring_tempt_a01,EFFECT,100,FNV cracked
0x3D264D72,river_amb_cu_lp,AMBIENT,100,FNV cracked
0x17E7751B,river_flow_lg_lp,EFFECT,100,FNV cracked
0xC181A465,river_laps_lp,EFFECT,100,FNV cracked
0x89456EB1,rock_rumbles,EFFECT,100,FNV cracked
0x6AB56627,rock_slides,EFFECT,100,FNV cracked
0xB45934CB,rocks_fall_a,EFFECT,100,FNV cracked
0xFE24B78F,saruman_bigimpact,HERO,100,FNV cracked
0x974836BA,saruman_fireball,HERO,100,FNV cracked
0x8D449082,saruon_swing,COMBAT,100,FNV cracked
0x3431D3B6,sauron_attack_hard,HERO,100,FNV cracked
0xE2271264,sauron_heavy_impact,HERO,100,FNV cracked
0x77A47B17,sauron_summon,HERO,100,FNV cracked
0x71B8D5B5,scout_assinate_stab,EFFECT,100,FNV cracked
0xBBB14F0A,scout_midair,EFFECT,100,FNV cracked
0x4E5CE56F,set_state_boss,EFFECT,100,FNV cracked
0x9E4CA824,set_state_ride_horse,EFFECT,100,FNV cracked
0x1B992DE3,shire_ent_intro,CREATURE,100,FNV cracked
0x87F9E793,shire_evil_amb_st_lp,AMBIENT,100,FNV cracked
0x0862B749,shire_gandalf_intro,HERO,100,FNV cracked
0x90450C7E,shire_house_fire_large,EFFECT,100,FNV cracked
0x0060E5AA,shockwave,EFFECT,100,FNV cracked
0xBDC37013,siege_tower_destroy,EFFECT,100,FNV cracked
0xAC8C3F12,siege_tower_door_open,EFFECT,100,FNV cracked
0xE533E9A1,smoke_plume_lp,EFFECT,100,FNV cracked
0x2F9A10D0,sound_fire_sword_whoosh,COMBAT,100,FNV cracked
0x9D34C88F,stone_explosions,EFFECT,100,FNV cracked
0x51F29154,stop_arrows_fire_incoming,COMBAT,100,FNV cracked
0xA4A8E159,stop_arrows_impact_multi,COMBAT,100,FNV cracked
